_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
105,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Patronato Residencia de Ancianos Virgen del Castillo,09/06/2019,,2 años,****7101*,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Organismo Autónomo Residencia Municipal de Sangüesa/Zangoza San Vicente de Paúl,09/06/2019,,2 años,****1601*,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Mancomunidad Servicios Sociales Lumbier,09/06/2019,,2 años,****2133*,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Residencia Hospital Nuestra Señora de la Caridad,09/06/2019,,2 años,****2701*,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Patronato Municipal Residencia San Bartolome,09/06/2019,,2 años,****7310*,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,• LOTE 2: Hasta 200 plazas de estancias diurnas: 85312000,Patronato Residencia Valle de Salazar,09/06/2019,,2 años,****0629*,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Asistencia Ibañeta S.A.,09/06/2019,,2 años,****6050*,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Asistencial Villa de Betelu S.A.,09/06/2019,,2 años,****7666*,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Seresgerna S.A.,09/06/2019,,2 años,****9780*,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Sanitas Mayores Navarra S.L. - Luz de Estella,09/06/2019,,2 años,****3827*,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Sanitas Mayores Navarra S.L. - El Mirador,09/06/2019,,2 años,****3827*,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia Torre Monreal SL,09/06/2019,,2 años,****7287*,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia Torre Monreal SL - CD Ribaforada,09/06/2019,,2 años,****7287*,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Procgeri Gestión XXI S.L.,09/06/2019,,2 años,****1989*,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Solera Navarra SLU - CD Vaguada,09/06/2019,,2 años,****8665*,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Solera Navarra SLU - CD Ensanche,09/06/2019,,2 años,****8665*,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Solera Navarra SLU - CD Pio XII,09/06/2019,,2 años,****8665*,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Solera Navarra SLU - CD Larraga,09/06/2019,,2 años,****8665*,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Solera Navarra SLU - CD Torre Monreal,09/06/2019,,2 años,****8665*,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Fundación Residencia San Manuel y San Severino,09/06/2019,,2 años,****1272*,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia San Francisco Javier - Fundación Fausta Elorz,09/06/2019,,2 años,****1440*,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Real Casa de Misericordia de Tudela,09/06/2019,,2 años,****1560*,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia de Ancianos San Jose,09/06/2019,,2 años,****7920*,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Fundación Don Miguel Eza,09/06/2019,,2 años,****0692*,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Fundación Carmen Bellido,09/06/2019,,2 años,****3067*,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia Virgen de Jerusalen,09/06/2019,,2 años,****3161*,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Patronato Hogar San José de Corella,09/06/2019,,2 años,****0514*,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500","Fundación Residencia ""Nuestra Señora de Gracia"" de Viana",09/06/2019,,2 años,****8333*,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Patronato Municipal San Francisco De Asís,09/06/2019,,2 años,****7201*,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia Andra Mari de Lesaka,09/06/2019,,2 años,****5301*,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Mancomunidad Servicios Sociales Lumbier,09/06/2019,,2 años,****2133*,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Residencia Hospital Nuestra Señora de la Caridad,09/06/2019,,2 años,****2701*,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Ayuntamiento de Lekunberri,09/06/2019,,2 años,****5300*,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Patronato Municipal Residencia San Bartolome,09/06/2019,,2 años,****7310*,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,"• LOTE 3: Hasta 160 grupos, que podrán componerse de un número que no podrá superar 10 usuarios, hasta un máximo total de 800 plazas para servicios de promoción de la autonomía personal y prevención de la dependencia: 85312500",Patronato Residencia Valle de Salazar,09/06/2019,,2 años,****0629*,,,,,,,,,
140,Agencia Navarra para la Dependencia,"CONTRATO PARA EL PLAN DE ATENCIÓN INTEGRAL SOCIOSANITARIO, CONSISTENTE EN ESTANCIAS RESIDENCIALES, ESTANCIAS DIURNAS Y SOPORTE EN DOMICILIO TEMPORALES DE CARÁCTER SOCIO-SANITARIO Y REHABILITADOR EN EL ÁMBITO DEL DISTRITO SANITARIO DE TAFALLA.",Contratos,Servicios,Abierto,Oferta más ventajosa,Anticipada,"263.538,45","202.290,00","214.295,32",,N,,S,S,,85000000,S,1) LOTE 1: 3 plazas de estancia temporal residencial de carácter socio-sanitario.: 85000000,HOSPITAL NUESTRA SEÑORA DE LA CARIDAD,20/12/2019,,1 años,****2701*,"90.000,00",2,N,N,N,N,0,"N - 0,00",0
141,,,,,,,,,,,,,,,,,,,2) LOTE 2: 5 plazas de estancias diurnas temporales de carácter socio-sanitario.: 85300000,HOSPITAL NUESTRA SEÑORA DE LA CARIDAD,20/12/2019,,1 años,****2701*,"60.000,00",,,,,,,,
142,,,,,,,,,,,,,,,,,,,3) LOTE 3 : Equipo de soporte domiciliario socio-sanitario temporal: 85000000,"MURATORI IRURZUN, AINHIZE",20/12/2019,,1 años,***7145**,"52.290,00",,,,,,,,
143,Agencia Navarra para la Dependencia,Contrato de suministro y elaboración de alimentos para la residencia de discapacitados psíquicos Lur Gorri,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"218.446,30","53.660,18","56.316,34",,N,,,S,48 meses,55300000,N,,GOURMET FOOD S.A.,18/11/2019,30/11/2019,01/12/2019 - 31/12/2020,****2753*,"53.660,18",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
144,Agencia Navarra para la Dependencia,Acuerdo Marco para el suministro de productos de alimentación perecederos para los centros dependientes de la Agencia Navarra de Autonomía y Desarrollo de las Personas para el 2020,Acuerdo marco,Suministro,Abierto,Mejor relación calidad-precio,Anticipada,"374.506,04",0,"374.506,04",,N,,,N,,15000000,S,"LOTE 1 CARNES "" PRODUCTOS DE ORIGEN ANIMAL, CARNE Y PRODUCTOS CÁRNICOS"": 15100000","HERMANOS VALENCIA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****2305*,,4,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
145,,,,,,,,,,,,,,,,,,,"LOTE 2 AVES "" PRODUCTOS DE ORIGEN ANIMAL, CARNE Y PRODUCTOS CÁRNICOS"": 15100000","HERMANOS VALENCIA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****2305*,,,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
146,,,,,,,,,,,,,,,,,,,"LOTE 3 PESCADOS EN COMARCA DE PAMPLONA ENERO-FEBRERO: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 2: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
147,,,,,,,,,,,,,,,,,,,"LOTE 4 PESCADOS EN COMARCA DE PAMPLONA MARZO-ABRIL: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 3: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
148,,,,,,,,,,,,,,,,,,,"LOTE 5 PESCADOS EN COMARCA DE PAMPLONA MAYO-JUNIO: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 4: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
149,,,,,,,,,,,,,,,,,,,"LOTE 6 PESCADOS EN COMARCA DE PAMPLONA JULIO-AGOSTO: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 5: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
150,,,,,,,,,,,,,,,,,,,"LOTE 7 PESCADOS EN COMARCA DE PAMPLONA SEPTIEMBRE-OCTUBRE: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 6: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
151,,,,,,,,,,,,,,,,,,,"LOTE 8 PESCADOS EN COMARCA DE PAMPLONA NOVIEMBRE-DICIEMBRE: ""PESCADO PREPARADO Y EN CONSERVA"": 15200000",SDAD. COOPERATIVA DE HOSTELERIA DE NAVARRA,31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****0535*,,,"Lote 7: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
152,,,,,,,,,,,,,,,,,,,"LOTE 9 FRUTAS Y VERDURAS ENERO-FEBRERO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,"Lote 8: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
153,,,,,,,,,,,,,,,,,,,"LOTE 9 FRUTAS Y VERDURAS ENERO-FEBRERO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,"Lote 9: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
154,,,,,,,,,,,,,,,,,,,"LOTE 10 FRUTAS Y VERDURAS MARZO-ABRIL: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,"Lote 10: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
155,,,,,,,,,,,,,,,,,,,"LOTE 10 FRUTAS Y VERDURAS MARZO-ABRIL: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,"Lote 11: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
156,,,,,,,,,,,,,,,,,,,"LOTE 11 FRUTAS Y VERDURAS MAYO-JUNIO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,"Lote 12: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
157,,,,,,,,,,,,,,,,,,,"LOTE 11 FRUTAS Y VERDURAS MAYO-JUNIO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,"Lote 13: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
158,,,,,,,,,,,,,,,,,,,"LOTE 12 FRUTAS Y VERDURAS JULIO-AGOSTO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,"Lote 14: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
159,,,,,,,,,,,,,,,,,,,"LOTE 12 FRUTAS Y VERDURAS JULIO-AGOSTO: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,"LOTE 13 FRUTAS Y VERDURAS SEPTIEMBRE-OCTUBRE: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,"LOTE 13 FRUTAS Y VERDURAS SEPTIEMBRE-OCTUBRE: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,"LOTE 14 FRUTAS Y VERDURAS NOVIEMBRE-DICIEMBRE: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","FRUTAS SHEILA, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1563*,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,"LOTE 14 FRUTAS Y VERDURAS NOVIEMBRE-DICIEMBRE: "" FRUTAS, LEGUMBRES Y HORTALIZAS Y PRODUCTOS CONEXOS"": 15300000","RADVI HORTALIZAS, SL",31/12/2019,01/02/2020,01/02/2020 - 31/12/2020,****1959*,,,,,,,,,
164,"Agrupación de Ayuntamientos de Allo, Arróniz y Los Arcos","Reforma, bajo criterios de eficiencia energética, del alumbrado exterior de los municipios de Allo, Arróniz y Los Arcos",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"506.430,37","499.576,95","506.430,37",,N,,,N,,31527260,S,Renovación alumbrado público exterior ALLO: 31527260,ELECTRICIDAD FIJA SL,04/04/2019,,4 meses,****0994*,"161.356,29",5,N,N,N,N,,N,
165,,,,,,,,,,,,,,,,,,,Renovación alumbrado público exterior ARRÓNIZ: 31527260,ELECTRICIDAD FIJA SL,04/04/2019,,4 meses,****0994*,"188.783,00",,Lote 1: Laborales : Ejecución,,,,,,
166,,,,,,,,,,,,,,,,,,,Renovación alumbrado público exterior LOS ARCOS: 31527260,ELECTRICIDAD FIJA SL,04/04/2019,,4 meses,****0994*,"149.437,66",,"Lote 1: Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
167,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
168,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 2: Laborales : Ejecución,,,,,,
169,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
170,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
171,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 3: Laborales : Ejecución,,,,,,
172,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
173,"Asociación Navarra de Informática Municipal, S.A. (ANIMSA)",417_1 Contrato de suministro para la renovación de licencias informáticas,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"286.515,90","239.421,00","260.469,00",,N,,,N,,48000000,S,LOTE 1. Adquisición de 1350 licencias para el Ayuntamiento de Pamplona: 48000000,DATA BASE STORAGE,10/09/2019,,3 años,****2915*,"122.850,00",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
